;Unnamed: 0;mar_diminutif;prod_code;prdp_code;montant_ht_2023;montant_ht_2024;prod_designation
765;765;Vidéo 2;VI MP 332;VIDCAM332;0.0;0.0;Tunnel de Sévines (N315) sens Paris/Province (19 caméras)
766;766;Vidéo;VI P 232;VIDCAM332;4506.72;0.0;Tunnel de S?vines (N315) sens Paris/Province (19 cam?ras)
767;767;Vidéo 2;VI MP 333;VIDCAM333;0.0;0.0;Tunnel de Sévines (N315) sens Province/Paris (19 caméras)
768;768;Vidéo;VI P 233;VIDCAM333;4506.72;0.0;Tunnel de S?vines (N315) sens Province/Paris (19 cam?ras)
769;769;Vidéo 2;VI MP 334;VIDCAM334;0.0;0.0;Tunnel de Chennevières (N12) sens intérieur (11 caméras)
770;770;Vidéo;VI P 234;VIDCAM334;2609.13;0.0;Tunnel de Chennevi?res (N12) sens int?rieur (11 cam?ras)
771;771;Vidéo 2;VI MP 335;VIDCAM335;0.0;0.0;Tunnel de Chennevières (N12) sens extérieur (21 caméras)
772;772;Vidéo;VI P 235;VIDCAM335;4981.08;0.0;Tunnel de Chennevi?res (N12) sens ext?rieur (21 cam?ras)
773;773;Vidéo 2;VI MP 336;VIDCAM336;0.0;1218.5;Tunnel d Antony (A86) sens intérieur (15 caméras)
774;774;Vidéo;VI P 236;VIDCAM336;1185.97;0.0;Tunnel d' Antony (A86) sens int?rieur (16 cam?ras)
775;775;Vidéo 2;VI MP 337;VIDCAM337;0.0;1624.7;Tunnel d Antony (A86) sens extérieur (19 caméras)
776;776;Vidéo;VI P 237;VIDCAM337;1502.24;0.0;Tunnel d' Antony (A86) sens ext?rieur (19 cam?ras)
777;777;Vidéo 2;VI MP 338;VIDCAM338;0.0;1218.5;Tunnel de Fresnes (A86) sens intérieur (17 caméras)
778;778;Vidéo;VI P 238;VIDCAM338;1344.11;0.0;Tunnel de Fresnes (A86) sens int?rieur (17 cam?ras)
779;779;Vidéo 2;VI MP 339;VIDCAM339;0.0;1624.7;Tunnel de Fresnes (A86) sens extérieur (28 caméras)
780;780;Vidéo;VI P 239;VIDCAM339;2213.82;0.0;Tunnel de Fresnes (A86) sens ext?rieur (28 cam?ras)
781;781;Vidéo 2;VI MP 340;VIDCAM340;0.0;0.0;Tunnel de Bicêtre et Italie (A6b) sens Paris/Province (40 caméras)
782;782;Vidéo 2;VI MP 341;VIDCAM341;0.0;0.0;Tunnel de Bicêtre et Italie (A6b) sens Province/Paris (38 caméras)
783;783;Vidéo 2;VI MP 342;VIDCAM342;0.0;0.0;Tunnel d Orly (N7) sens  Paris/Province (25 caméras)
784;784;Vidéo 2;VI MP 343;VIDCAM343;0.0;0.0;Tunnel d Orly (N7) sens Province/Paris (18 caméras)
785;785;Vidéo 2;VI MP 344;VIDCAM344;0.0;1624.7;Tunnel de Boissy (N19) sens Province/Paris (14 caméras)
786;786;Vidéo;VI P 245;VIDCAM344;3320.73;0.0;Tunnel de Boissy (N19) sens Province/Paris (14 cam?ras)
787;787;Vidéo 2;VI MP 345;VIDCAM345;0.0;3040.8;Tunnel de Boissy (N19) sens Paris/Province (25 caméras)
788;788;Vidéo;VI P 246;VIDCAM345;5929.86;0.0;Tunnel de Boissy (N19) sens Paris/Province (25 cam?ras)
789;789;Vidéo 2;VI MP 346;VIDCAM346;0.0;0.0;Echangeur A14/A86 - Bretelle B5 (11 caméras)
790;790;Vidéo;VI P 247;VIDCAM346;2609.13;0.0;Echangeur A14/A86 ? Bretelle B5 (11 cam?ras)
791;791;Vidéo 2;VI MP 347;VIDCAM347;0.0;0.0;Couverture Trinity (8 caméras)
792;792;Vidéo;VI P 248;VIDCAM347;1897.56;0.0;Couverture Trinity (8 cam?ras)
793;793;Vidéo 2;VI MP 400;VIDPCI400;0.0;0.0;le Tunnel de Champigny (A4)  (11 caméras)
794;794;Vidéo;VI P 400;VIDPCI400;350.86;0.0;le Tunnel de Champigny (A4)  (13 cam?ras)
795;795;Vidéo 2;VI MP 401;VIDPCI401;0.0;327.1;le Tunnel de Thiais (A86)  (42 caméras)
796;796;Vidéo;VI P 401;VIDPCI401;593.77;0.0;le Tunnel de Thiais (A86)  (22 cam?ras)
797;797;Vidéo 2;VI MP 402;VIDPCI402;0.0;327.1;le Tunnel de Nogent-sur-marne (A86)  (19 caméras)
798;798;Vidéo;VI P 402;VIDPCI402;1025.6;0.0;le Tunnel de Nogent-sur-marne (A86)  (19 cam?ras)
799;799;Vidéo 2;VI MP 403;VIDPCI403;0.0;594.8;le Tunnel du Landy (A1)  (20 caméras)
800;800;Vidéo;VI P 403;VIDPCI403;539.78;0.0;le Tunnel du Landy (A1)  (20 cam?ras)
801;801;Vidéo 2;VI MP 404;VIDPCI404;0.0;505.6;le Tunnel de Bobigny-Drancy (A86) (25 caméras)
802;802;Vidéo;VI P 404;VIDPCI404;1376.46;0.0;le Tunnel de Bobigny-Drancy (A86) (17 cam?ras)
803;803;Vidéo 2;VI MP 405;VIDPCI405;0.0;119.0;le Tunnel de Lumen et Norton (A86) sens intérieur (4 caméras)
804;804;Vidéo;VI P 405;VIDPCI405;107.95;0.0;le Tunnel de Lumen et Norton (A86) sens int?rieur (4 cam?ras)
805;805;Vidéo 2;VI MP 406;VIDPCI406;0.0;89.2;le Tunnel de La Courneuve (A86) (4 caméras)
806;806;Vidéo;VI P 406;VIDPCI406;80.97;0.0;le Tunnel de La Courneuve (A86) (3 cam?ras)
807;807;Vidéo 2;VI MP 407;VIDPCI407;0.0;119.0;le Tunnel de Taverny (A115) (4 caméras)
808;808;Vidéo;VI P 407;VIDPCI407;107.95;0.0;le Tunnel de Taverny (A115) (4 cam?ras)
809;809;Vidéo 2;VI MP 408;VIDPCI408;0.0;0.0;le Tunnel de Neuilly (A13) (4 caméras)
810;810;Vidéo;VI P 408;VIDPCI408;215.9;0.0;le Tunnel de Neuilly (A13) (4 cam?ras)
811;811;Vidéo 2;VI MP 409;VIDPCI409;0.0;0.0;Tunnel de Nanterre échangeur la défense (A14/A86)  (11 caméras)
812;812;Vidéo;VI P 409;VIDPCI409;593.76;0.0;Tunnel de Nanterre ?changeur la d?fense (A14/A86)  (11 cam?ras)
813;813;Vidéo 2;VI MP 410;VIDPCI410;0.0;0.0;Tunnel Nanterre centre (A86)  (12 caméras)
814;814;Vidéo;VI P 410;VIDPCI410;647.74;0.0;Tunnel Nanterre centre (A86)  (12 cam?ras)
815;815;Vidéo 2;VI MP 411;VIDPCI411;0.0;0.0;Tunnel de  la défense (A14)  (46 caméras)
816;816;Vidéo;VI P 411;VIDPCI411;2483.02;0.0;Tunnel de  la d?fense (A14)  (46 cam?ras)
817;817;Vidéo 2;VI MP 412;VIDPCI412;0.0;0.0;le Tunnel de Belle-rive (A86) (15 caméras)
818;818;Vidéo;VI P 412;VIDPCI412;809.66;0.0;le Tunnel de Belle-rive (A86) (15 cam?ras)
819;819;Vidéo 2;VI MP 413;VIDPCI413;0.0;0.0;le Tunnel de Saint-Cloud (A13) (13 caméras)
820;820;Vidéo;VI P 413;VIDPCI413;701.72;0.0;le Tunnel de Saint-Cloud (A13) (13 cam?ras)
821;821;Vidéo 2;VI MP 414;VIDPCI414;0.0;0.0;le Tunnel de Ambroise Paré (A13) (8 caméras)
822;822;Vidéo;VI P 414;VIDPCI414;431.82;0.0;le Tunnel de Ambroise Par? (A13) (8 cam?ras)
823;823;Vidéo 2;VI MP 415;VIDPCI415;0.0;0.0;le Tunnel de Fontenay le fleury (A12) (2 caméras)
824;824;Vidéo 2;VI MP 416;VIDPCI416;0.0;0.0;le Tunnel de Sévines (N315) (4 caméras)
825;825;Vidéo;VI P 416;VIDPCI416;215.9;0.0;le Tunnel de S?vines (N315) (4 cam?ras)
826;826;Vidéo 2;VI MP 417;VIDPCI417;0.0;0.0;le Tunnel de Chennevières (N12) (3 caméras)
827;827;Vidéo;VI P 417;VIDPCI417;161.94;0.0;le Tunnel de Chennevi?res (N12) (3 cam?ras)
828;828;Vidéo 2;VI MP 418;VIDPCI418;0.0;133.8;le Tunnel d Antony (A86) (9 caméras)
829;829;Vidéo;VI P 418;VIDPCI418;242.91;0.0;le Tunnel d' Antony (A86) (9 cam?ras)
830;830;Vidéo 2;VI MP 419;VIDPCI419;0.0;29.7;le Tunnel de Fresnes (A86) (2 caméras)
831;831;Vidéo;VI P 419;VIDPCI419;53.98;0.0;le Tunnel de Fresnes (A86) (2 cam?ras)
832;832;Vidéo 2;VI MP 420;VIDPCI420;0.0;193.3;Tunnel de Bicêtre et Italie (A6b) (13 caméras)
833;833;Vidéo;VI P 420;VIDPCI420;809.67;0.0;le Tunnel d' Italie (A6b) (10 cam?ras)
834;834;Vidéo 2;VI MP 421;VIDPCI421;0.0;29.7;Le Tunnel d Orly (N7)  (2 caméras)
835;835;Vidéo;VI P 421;VIDPCI421;161.94;0.0;Le Tunnel d'Orly (N7)  (2 cam?ras)
836;836;Vidéo 2;VI MP 422;VIDPCI422;0.0;119.0;Tunnel de Boissy (8 caméras)
837;837;Vidéo;VI P 700;VIDPCI422;236.22;0.0;Tunnel de Boissy (8 cam?ras)
838;838;Vidéo 2;VI MP 423;VIDPCI423;0.0;0.0;Echangeur A14/A86   Bretelle B5 (2 caméras)
839;839;Vidéo 2;VI MP 500;VIDPSR500;0.0;0.0;Maintenance préventive d une caméra Sirius
840;840;Vidéo;VI P 500;VIDPSR500;0.0;0.0;Maintenance pr?ventive d'une cam?ra dite de type SIRIUS 
841;841;Vidéo 2;VI MP 501;VIDPLV501;0.0;0.0;plus-value aux prix VI MP 500 pour exécution de nuit entre 22h et 6h
842;842;Vidéo 2;VI MP 600;VIDPIP600;0.0;800.0;Maintenance préventive d une caméra IP de vidéosurveillance en local technique
843;843;Vidéo;VI P 800;VIDPIP600;0.0;0.0;Maintenance pr?ventive d?une cam?ra IP non DAI
844;844;Vidéo;VI P 244;VIDPLV244;655.8299999999999;0.0;Plus-value ou moins-value aux prix pr?c?dents pour une cam?ra DAI en tunnel suppl?mentaire ou manquante
845;845;Vidéo;VI C 317;VIDPLV317;0.0;0.0;plus-value aux prix VI C 300 ? VI C 317 pour ex?cution de nuit entre 22h et 6h
846;846;Vidéo;VI P 422;VIDPLV422;93.69;0.0;Plus-value ou moins-value aux prix pr?c?dents pour une cam?ra issue de secours suppl?mentaire ou manquante
847;847;Pompage 2;INP101;POMIND101;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie LANDY (26 poteaux)
848;848;Pompage;INP101;POMIND101;2878.66;0.0;Entretien et contrôle debit pression des poteaux incendie LANDY (26 poteaux)
849;849;Pompage 2;INP102;POMIND102;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie LA COURNEUVE (4 poteaux)
850;850;Pompage;INP102;POMIND102;575.94;0.0;Entretien et contrôle debit pression des poteaux incendie LA COURNEUVE (4 poteaux)
851;851;Pompage 2;INP103;POMIND103;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie LUMEN-NORTON (11 poteaux)
852;852;Pompage;INP103;POMIND103;1424.85;0.0;Entretien et contrôle debit pression des poteaux incendie LUMEN-NORTON (11 poteaux)
853;853;Pompage 2;INP104;POMIND104;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie TAVERNY (8 poteaux)
854;854;Pompage;INP104;POMIND104;1093.97;0.0;Entretien et contrôle debit pression des poteaux incendie TAVERNY (8 poteaux)
855;855;Pompage 2;INP105;POMIND105;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie BOBIGNY (24 poteaux)
856;856;Pompage;INP105;POMIND105;2734.93;0.0;Entretien et contrôle debit pression des poteaux incendie BOBIGNY (24 poteaux)
857;857;Pompage 2;INP201;POMIND201;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie GUY MOQUET (6 poteaux)
858;858;Pompage;INP201;POMIND201;1020.56;0.0;Entretien et contrôle debit pression des poteaux incendie GUY MOQUET (6 poteaux)
859;859;Pompage 2;INP202;POMIND202;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie NOGENT (24 poteaux)
860;860;Pompage;INP202;POMIND202;2734.93;0.0;Entretien et contrôle debit pression des poteaux incendie NOGENT (24 poteaux)
861;861;Pompage 2;INP203;POMIND203;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie CHAMPIGNY (5 poteaux)
862;862;Pompage;INP203;POMIND203;868.56;0.0;Entretien et contrôle debit pression des poteaux incendie CHAMPIGNY (5 poteaux)
863;863;Pompage 2;INP204;POMIND204;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie MOULIN (6 poteaux)
864;864;Pompage;INP204;POMIND204;1020.56;0.0;Entretien et contrôle debit pression des poteaux incendie MOULIN (6 poteaux)
865;865;Pompage 2;INP205;POMIND205;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie BOISSY (5 poteaux)
866;866;Pompage 2;INP301;POMIND206;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie BELLE RIVE (12 poteaux)
867;867;Pompage;INP301;POMIND206;1183.93;0.0;Entretien et contrôle debit pression des poteaux incendie BELLE RIVE (12 poteaux)
868;868;Pompage 2;INP302;POMIND207;0.0;8921.0;Entretien et contrôle débit pression des poteaux incendie LA DEFENSE (69 poteaux)
869;869;Pompage;INP302;POMIND207;5957.91;0.0;Entretien et contrôle debit pression des poteaux incendie LA DEFENSE (69 poteaux)
870;870;Pompage 2;INP303;POMIND208;0.0;0.0;Entretien et contrôle débit pression des poteaux incendie JONCHERE (3 poteaux)
871;871;Pompage 2;INP304;POMIND209;0.0;1441.0;Entretien et contrôle débit pression des poteaux incendie CHENNEVIERES (6 poteaux)
872;872;Pompage;INP304;POMIND209;518.03;0.0;Entretien et contrôle debit pression des poteaux incendie CHENNEVIERES (6 poteaux)
873;873;Pompage 2;INP305;POMIND210;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie ECHANGEUR NANTERRE (14 poteaux)
874;874;Pompage;INP305;POMIND210;1688.52;0.0;Entretien et contrôle debit pression des poteaux incendie ECHANGEUR NANTERRE (14 poteaux)
875;875;Pompage 2;INP306;POMIND211;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie FONTENAY (4 poteaux)
876;876;Pompage 2;INP307;POMIND212;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie NANTERRE CENTRE (12 poteaux)
877;877;Pompage;INP307;POMIND212;1446.57;0.0;Entretien et contrôle debit pression des poteaux incendie NANTERRE CENTRE (12 poteaux)
878;878;Pompage 2;INP308;POMIND213;0.0;2745.0;Entretien et contrôle débit pression des poteaux incendie NEUILLY (6 poteaux)
879;879;Pompage;INP309;POMIND213;1036.07;0.0;Entretien et contrôle debit pression des poteaux incendie NEUILLY (6 poteaux)
880;880;Pompage 2;INP309;POMIND214;0.0;1441.0;Entretien et contrôle débit pression des poteaux incendie SEVINES (6 poteaux)
881;881;Pompage;INP310;POMIND214;518.03;0.0;Entretien et contrôle debit pression des poteaux incendie SEVINES (6 poteaux)
882;882;Pompage 2;INP310;POMIND215;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie SAINT-CLOUD (11 poteaux)
883;883;Pompage;INP311;POMIND215;1326.62;0.0;Entretien et contrôle debit pression des poteaux incendie SAINT-CLOUD (11 poteaux)
884;884;Pompage 2;INP311;POMIND216;0.0;3088.0;Entretien et contrôle débit pression des poteaux incendie AMBROISE PARE (18 poteaux)
885;885;Pompage;INP312;POMIND216;2170.37;0.0;Entretien et contrôle debit pression des poteaux incendie AMBROISE PARE (18 poteaux)
886;886;Pompage 2;INP401;POMIND401;0.0;1441.0;Entretien et contrôle débit pression des poteaux incendie ANTONY (10 poteaux)
887;887;Pompage 2;INP402;POMIND402;0.0;1441.0;Entretien et contrôle débit pression des poteaux incendie FRESNES (9 poteaux)
888;888;Pompage 2;INP403;POMIND403;0.0;1922.0;Entretien et contrôle débit pression des poteaux incendie ORLY (15 poteaux)
889;889;Pompage;INP403;POMIND403;1224.98;0.0;Entretien et contrôle debit pression des poteaux incendie ORLY (15 poteaux)
890;890;Pompage 2;INP404;POMIND404;0.0;961.0;Entretien et contrôle débit pression des poteaux incendie ITALIE (6 poteaux maximum)
891;891;Pompage 2;INP405;POMIND405;0.0;2402.0;Entretien et contrôle débit pression des poteaux incendie BICETRE (22 poteaux maximum)
892;892;Pompage 2;POE600;POMERA600;0.0;9882.0;Entretien d une pompe puisard (entretien de la pompe, du puisard, des vannes, des clapets& )
893;893;;;POMERB;0.0;0.0;
894;894;Pompage 2;INP500;POMERC500;0.0;4944.0;Entretien d'un surpresseur
895;895;Pompage;INP600;POMERC500;2156.91;0.0;Entretien d'un surpresseur
896;896;Pompage 2;INP600;POMERD600;0.0;14832.0;Entretien d'un disconnecteur
897;897;Pompage;INP700;POMERD600;4715.04;0.0;Entretien d'un disconnecteur
898;898;Pompage 2;INP700;POMERE700;0.0;10712.0;Entretien d une colonne sèche
899;899;Pompage;INP800;POMERE700;24152.239999999998;0.0;Entretien d'une colonne seche
900;900;Pompage 2;INP800;POMERF800;0.0;0.0;Entretien d une colonne humide
901;901;Pompage 2;POE101;POMESP101;0.0;0.0;Entretien de la station de pompage LANDY
902;902;Pompage;POE101;POMESP101;1383.48;0.0;Entretien de la station de pompage LANDY
903;903;Pompage 2;POE102;POMESP102;0.0;0.0;Entretien de la station de pompage REPIQUET
904;904;Pompage;POE102;POMESP102;1383.48;0.0;Entretien de la station de pompage REPIQUET
905;905;Pompage 2;POE103;POMESP103;0.0;0.0;Entretien de la station de pompage AERATION
906;906;Pompage;POE103;POMESP103;1383.48;0.0;Entretien de la station de pompage AERATION
907;907;Pompage 2;POE104;POMESP104;0.0;0.0;Entretien de la station de pompage PREFECTURE
908;908;Pompage;POE104;POMESP104;1383.48;0.0;Entretien de la station de pompage PREFECTURE
909;909;Pompage 2;POE105;POMESP105;0.0;0.0;Entretien de toutes les stations de pompage de l'UER d'Eragny
910;910;Pompage 2;POE106;POMESP106;0.0;0.0;Entretien de toutes les stations de pompage de l'UER de Saint-Denis
911;911;Pompage 2;POE201;POMESP201;0.0;0.0;Entretien de la station de pompage « Usine du Port »
912;912;Pompage;POE201;POMESP201;1384.53;0.0;Entretien de la station de pompage  Usine du Port 
913;913;Pompage 2;POE202;POMESP202;0.0;2995.0;Entretien de la station de pompage du pont de Nogent
914;914;Pompage 2;POE203;POMESP203;0.0;0.0;Entretien de la station de pompage de l'UER de Maison-Alfort
915;915;Pompage 2;POE204;POMESP204;0.0;0.0;Entretien de la station de pompage de l'UER d Alfortville
916;916;Pompage 2;POE205;POMESP205;0.0;0.0;Entretien du débourbeur de l'UER d Alfortville
917;917;Pompage 2;POE206;POMESP206;0.0;0.0;Entretien de la station de pompage de l'UER de Villecresnes
918;918;Pompage 2;POE207;POMESP207;0.0;0.0;Entretien de la station de pompage de l'UER de Boissy-Saint-Léger
919;919;Pompage;POE207;POMESP207;1418.24;0.0;Entretien de la station de pompage de Boissy-Saint-Leger
920;920;Pompage 2;POE208;POMESP208;0.0;3004.0;Entretien de la station de pompage de Boissy-Saint-Léger (tunnel)
921;921;Pompage 2;POE301;POMESP301;0.0;0.0;Entretien de la station de pompage Grésillons
922;922;Pompage 2;POE302;POMESP302;0.0;0.0;Entretien de la station de pompage PVC
923;923;Pompage 2;POE303;POMESP303;0.0;0.0;Entretien de la station de pompage Caboeuf
924;924;Pompage 2;POE304;POMESP304;0.0;0.0;Entretien de la station de pompage Pierre Timbaud
925;925;Pompage;POE304;POMESP304;1091.9;0.0;Entretien de la station de pompage Pierre Timbaud
926;926;Pompage 2;POE305;POMESP305;0.0;0.0;Entretien de la station de pompage A86/RD909
927;927;Pompage 2;POE306;POMESP306;0.0;0.0;Entretien de la station de pompage A15/A86
928;928;Pompage 2;POE307;POMESP307;0.0;0.0;Entretien de la station de pompage A14/A86 nord
929;929;Pompage;POE307;POMESP307;984.37;0.0;Entretien de la station de pompage A14/A86 nord
930;930;Pompage 2;POE308;POMESP308;0.0;0.0;Entretien de la station de pompage A14/A86 sud
931;931;Pompage;POE308;POMESP308;1204.61;0.0;Entretien de la station de pompage A14/A86 sud
932;932;Pompage 2;POE309;POMESP309;0.0;0.0;Entretien de la station de pompage A14/A86 R
933;933;Pompage;POE309;POMESP309;924.4;0.0;Entretien de la station de pompage A14/A86 R
934;934;Pompage 2;POE310;POMESP310;0.0;0.0;Entretien de la station de pompage A14/A86 B1
935;935;Pompage;POE310;POMESP310;925.43;0.0;Entretien de la station de pompage A14/A86 B1
936;936;Pompage 2;POE311;POMESP311;0.0;0.0;Entretien de la station de pompage CES EP CES EU
937;937;Pompage;POE311;POMESP311;701.05;0.0;Entretien de la station de pompage CES EP CES EU
938;938;Pompage 2;POE312;POMESP312;0.0;0.0;Entretien de la station de pompage A14 S
939;939;Pompage;POE312;POMESP312;399.12;0.0;Entretien de la station de pompage A14 S
940;940;Pompage 2;POE313;POMESP313;0.0;0.0;Entretien de la station de pompage 02M-04M
941;941;Pompage;POE313;POMESP313;1425.89;0.0;Entretien de la station de pompage 02M-04M
942;942;Pompage 2;POE314;POMESP314;0.0;0.0;Entretien de la station de pompage Neuilly est
943;943;Pompage;POE314;POMESP314;931.63;0.0;Entretien de la station de pompage Neuilly est
944;944;Pompage 2;POE315;POMESP315;0.0;0.0;Entretien de la station de pompage Neuilly ouest
945;945;Pompage;POE315;POMESP315;931.63;0.0;Entretien de la station de pompage Neuilly ouest
946;946;Pompage 2;POE316;POMESP316;0.0;0.0;Entretien de la station de pompage Jules Quentin
947;947;Pompage;POE316;POMESP316;1631.65;0.0;Entretien de la station de pompage Jules Quentin
948;948;Pompage 2;POE317;POMESP317;0.0;0.0;Entretien de la station de pompage Renan
949;949;Pompage 2;POE318;POMESP318;0.0;0.0;Entretien de la station de pompage National
950;950;Pompage 2;POE319;POMESP319;0.0;0.0;Entretien de la station de pompage SP1 tunnel BELLERIVE
951;951;Pompage;POE319;POMESP319;925.43;0.0;Entretien de la station de pompage SP1 tunnel BELLERIVE
952;952;Pompage 2;POE320;POMESP320;0.0;0.0;Entretien de la station de pompage SP2 tunnel BELLERIVE
953;953;Pompage;POE320;POMESP320;925.43;0.0;Entretien de la station de pompage SP2 tunnel BELLERIVE
954;954;Pompage 2;POE321;POMESP321;0.0;0.0;Entretien de la station de pompage SP3 tunnel BELLERIVE
955;955;Pompage;POE321;POMESP321;857.19;0.0;Entretien de la station de pompage SP3 tunnel BELLERIVE
956;956;Pompage 2;POE322;POMESP322;0.0;0.0;Entretien de la station de pompage point bas tunnel Ambroise PARE
957;957;Pompage;POE322;POMESP322;1555.14;0.0;Entretien de la station de pompage point bas tunnel Ambroise PARE
958;958;Pompage 2;POE323;POMESP323;0.0;0.0;Entretien de la station de pompage usine est tunnel Ambroise PARE
959;959;Pompage;POE323;POMESP323;922.33;0.0;Entretien de la station de pompage usine est tunnel Ambroise PARE
960;960;Pompage 2;POE324;POMESP324;0.0;0.0;Entretien du bassin de St Cloud
961;961;Pompage;POE324;POMESP324;701.05;0.0;Entretien du bassin de St Cloud
962;962;Pompage 2;POE325;POMESP325;0.0;0.0;Entretien de la station de pompage Pontchartrain
963;963;Pompage;POE325;POMESP325;1032.97;0.0;Entretien de la station de pompage Pontchartrain
964;964;Pompage 2;POE401;POMESP401;0.0;6863.0;Entretien de la station de pompage Antony
965;965;Pompage;POE401;POMESP401;5786.26;0.0;Entretien de la station de pompage Antony
966;966;Pompage 2;POE402;POMESP402;0.0;2265.0;Entretien de la station de pompage Fresnes
967;967;Pompage 2;POE403;POMESP403;0.0;824.0;Entretien de la station de pompage Bicêtre   Poste Embouche
968;968;Pompage;POE403;POMESP403;231.7;0.0;Entretien de la station de pompage Bicetre Poste Embouche
969;969;Pompage 2;POE404;POMESP404;0.0;824.0;Entretien de la station de pompage Bicêtre   Poste Blanche
970;970;Pompage;POE404;POMESP404;231.7;0.0;Entretien de la station de pompage Bicetre Poste Blanche
971;971;Pompage 2;POE405;POMESP405;0.0;0.0;Entretien de la station de relevage PCTT Arcueil
972;972;Pompage 2;POE406;POMESP406;0.0;0.0;Entretien du bassin A6/RN104
973;973;Pompage 2;POE407;POMESP407;0.0;0.0;Entretien du bassin D1
974;974;Pompage 2;POE408;POMESP408;0.0;0.0;Entretien du bassin D2
975;975;Pompage 2;POE409;POMESP409;0.0;0.0;Entretien du bassin D3
976;976;Pompage 2;POE410;POMESP410;0.0;0.0;Entretien du bassin D4
977;977;Pompage 2;POE411;POMESP411;0.0;0.0;Entretien du bassin Grigny Ouest
978;978;Pompage 2;POE412;POMESP412;0.0;0.0;Entretien du bassin Grigny Est
979;979;Pompage 2;POE413;POMESP413;0.0;0.0;Entretien du bassin A6 Savigny
980;980;Pompage 2;POE414;POMESP414;0.0;0.0;Entretien du bassin A86/RN186
981;981;Pompage 2;POE415;POMESP415;0.0;0.0;Entretien de la STEP UER Chevilly
982;982;Pompage 2;POE416;POMESP416;0.0;0.0;Entretien PR RN6
983;983;Pompage 2;POE500;POMESP500;0.0;0.0;Entretien d'appareil de levage
984;984;Pompage;POE500;POMESP500;1395.9;0.0;Entretien d'appareil de levage
985;985;Pompage 2;POE600;POMEPO600;0.0;9882.0;Entretien d une pompe puisard (entretien de la pompe, du puisard, des vannes, des clapets& )
986;986;Pompage;POE600;POMEPO600;879.65;0.0;Entretien d'une pompe puisard (entretien de la pompe du puisard des vannes des clapets)
987;987;Pompage 2;POE701;POMESP701;0.0;0.0;Curage baches (pompage retention)
988;988;Pompage;POE701;POMESP701;141169.15;0.0;Curage baches (pompage retention)
989;989;Pompage 2;POP 201;POMVSP201;0.0;0.0;Visite de la station de pompage  Usine du Port 
990;990;Pompage 2;POP101;POMVSP101;0.0;0.0;Visite de la station de pompage LANDY
991;991;Pompage;POP101;POMVSP101;922.32;0.0;Visite de la station de pompage LANDY
992;992;Pompage 2;POP102;POMVSP102;0.0;0.0;Visite de la station de pompage REPIQUET
993;993;Pompage;POP102;POMVSP102;922.32;0.0;Visite de la station de pompage REPIQUET
994;994;Pompage 2;POP103;POMVSP103;0.0;0.0;Visite de la station de pompage AERATION
995;995;Pompage;POP103;POMVSP103;922.32;0.0;Visite de la station de pompage AERATION
996;996;Pompage 2;POP104;POMVSP104;0.0;0.0;Visite de la station de pompage PREFECTURE
997;997;Pompage;POP104;POMVSP104;922.32;0.0;Visite de la station de pompage PREFECTURE
998;998;Pompage 2;POP105;POMVSP105;0.0;0.0;Visite de toutes les stations de pompage de l'UER d'Eragny
999;999;Pompage 2;POP106;POMVSP106;0.0;0.0;Visite de toutes les stations de pompage de l'UER de Saint-Denis
1000;1000;Pompage 2;POP201;POMVSP201;0.0;0.0;Visite de la station de pompage « Usine du Port »
1001;1001;Pompage 2;POP202;POMVSP202;0.0;0.0;Visite de la station de pompage du pont de Nogent
1002;1002;Pompage 2;POP203;POMVSP203;0.0;0.0;Visite de la station de pompage de l'UER de Maison-Alfort
1003;1003;Pompage 2;POP204;POMVSP204;0.0;0.0;Visite de la station de pompage de l'UER d Alfortville
1004;1004;Pompage 2;POP205;POMVSP205;0.0;0.0;Visite du débourbeur de l'UER d Alfortville
1005;1005;Pompage 2;POP206;POMVSP206;0.0;0.0;Visite de la station de pompage de l'UER de Villecresnes
1006;1006;Pompage 2;POP207;POMVSP207;0.0;0.0;Visite de la station de pompage de l'UER de Boissy-Saint-Léger
1007;1007;Pompage 2;POP208;POMVSP208;0.0;0.0;Visite de la station de pompage de Boissy-Saint-Léger (tunnel)
1008;1008;Pompage 2;POP301;POMVSP301;0.0;0.0;Visite station de pompage Grésillons
1009;1009;Pompage 2;POP302;POMVSP302;0.0;0.0;Visite station de pompage PVC
1010;1010;Pompage 2;POP303;POMVSP303;0.0;0.0;Visite station de pompage Caboeuf
1011;1011;Pompage 2;POP304;POMVSP304;0.0;824.0;Visite station de pompage Pierre Timbaud
